CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
S0345/0676,M,-,IV,,X,,X,D,D,E,,,X,,X,,,C,C,X,X,X,X
S0345/0677,M,9,II,,X,,X,D,B,B,,,X,,X,,,C,B,X,X,X,X
S0345/0678,M,11,III,,X,,X,D,B,D,,,X,,X,,,D,B,X,X,X,X
S0345/0679,M,7,I,,X,,X,C,+,B,,,X,,X,,,C,+,X,X,X,X
S0345/0680,M,11,III,,X,,X,D,C,C,,,X,,X,,,D,B,X,X,X,X
S0345/0681,M,12,III,,X,,X,D,C,C,,,X,,X,,,C,C,X,X,X,X
S0345/0682,M,10,III,,X,,X,C,B,B,,,X,,X,,,C,C,X,X,X,X
S0345/0683,M,11,III,,X,,X,C,C,C,,,X,,X,,,D,B,X,X,X,X
S0345/0684,M,7,I,,X,,X,C,+,+,,,X,,X,,,C,B,X,X,X,X
S0345/0685,M,12,III,,X,,X,D,C,C,,,X,,X,,,D,C,X,X,X,X
S0345/0686,M,13,III,,X,,X,D,C,D,,,X,,X,,,C,C,X,X,X,X
S0345/0687,M,10,III,,X,,X,C,B,C,,,X,,X,,,D,B,X,X,X,X
S0345/0688,M,11,III,,X,,X,D,B,C,,,X,,X,,,D,C,X,X,X,X
S0345/0689,M,12,III,,X,,X,D,C,C,,,X,,X,,,C,C,X,X,X,X
S0345/0690,M,9,II,,X,,X,C,B,B,,,X,,X,,,C,B,X,X,X,X
S0345/0691,M,-,IV,,X,,X,F,D,E,,,X,,X,,,D,C,X,X,X,X
S0345/0692,M,8,II,,X,,X,D,+,B,,,X,,X,,,C,B,X,X,X,X
S0345/0693,M,-,IV,,X,,X,F,D,F,,,X,,X,,,D,D,X,X,X,X
S0345/0694,M,-,IV,,X,,X,E,D,D,,,X,,X,,,D,C,X,X,X,X
S0345/0695,M,13,III,,X,,X,E,D,D,,,X,,X,,,D,B,X,X,X,X
S0345/0696,M,12,III,,X,,X,D,C,C,,,X,,X,,,D,C,X,X,X,X
S0345/0697,M,13,III,,X,,X,D,C,D,,,X,,X,,,D,C,X,X,X,X
S0345/0698,M,7,I,,X,,X,C,+,+,,,X,,X,,,D,B,X,X,X,X
S0345/0699,M,9,II,,X,,X,X,X,X,,,B,,B,,,D,X,B,X,B,X
S0345/0700,M,9,II,,X,,X,X,X,X,,,X,,B,,,D,X,B,X,B,X
S0345/0701,M,8,II,,X,,X,X,X,X,,,X,,C,,,C,X,+,X,+,X
S0345/0702,M,9,II,,X,,X,X,X,X,,,X,,B,,,C,X,B,X,B,X
S0345/0703,M,8,II,,X,,X,X,X,X,,,X,,B,,,C,X,B,X,+,X
S0345/0704,M,9,II,,X,,X,X,X,X,,,X,,B,,,D,X,B,X,B,X
S0345/0705,M,10,III,,X,,X,X,X,X,,,X,,C,,,D,X,B,X,B,X
S0345/0706,M,7,I,,X,,X,X,X,X,,,X,,B,,,C,X,+,X,+,X
S0345/0707,M,11,III,,X,,X,X,X,X,,,C,,D,,,D,X,C,X,+,X
S0345/0708,M,11,III,,X,,X,X,X,X,,,X,,C,,,D,X,C,X,B,X
S0345/0709,M,10,III,,X,,X,X,X,X,,,X,,C,,,C,X,B,X,B,X
S0345/0710,M,9,II,,X,,X,X,X,X,,,X,,B,,,D,X,B,X,B,X
S0345/0711,M,8,II,,X,,X,X,X,X,,,X,,B,,,C,X,B,X,+,X
S0345/0712,M,7,I,,X,,X,X,X,X,,,X,,+,,,C,X,B,X,+,X
S0345/0713,M,9,II,,X,,X,X,X,X,,,X,,C,,,C,X,B,X,+,X
S0345/0714,M,6,I,,X,,X,X,X,X,,,X,,+,,,D,X,+,X,+,X
S0345/0715,M,8,II,,X,,X,X,X,X,,,X,,B,,,C,X,+,X,B,X
S0345/0716,M,8,II,,X,,X,X,X,X,,,X,,B,,,D,X,B,X,+,X
S0345/0717,M,8,II,,X,,X,X,X,X,,,X,,B,,,D,X,B,X,+,X
S0346/0501,F,10,III,,,,,X,,,,,,X,X,,,C,C,C,C,+,
S0346/0502,F,9,II,,,,,X,,,,,,X,C,,,C,X,B,X,+,
S0346/0503,M,8,II,,,,,E,,,,,,+,X,,,D,B,B,X,X,
S0346/0504,M,12,III,,,,,X,,,,,,X,C,,,E,X,C,X,C,
S0346/0505,M,12,III,,,,,D,,,,,,B,X,,,D,D,C,X,X,
S0346/0506,M,10,III,,,,,X,,,,,,X,X,,,D,C,B,X,B,
S0346/0507,M,9,II,,,,,X,,,,,,X,B,,,C,C,+,X,X,
S0346/0508,M,10,III,,,,,X,,,,,,X,C,,,C,X,B,X,B,
S0346/0509,M,9,II,,,,,D,,,,,,B,X,,,C,B,B,X,X,
S0346/0510,M,11,III,,,,,X,,,,,,X,C,,,D,X,C,X,B,
S0346/0511,M,8,II,,,,,E,,,,,,+,X,,,B,B,B,X,X,
S0346/0512,M,10,III,,,,,E,,,,,,B,X,,,C,C,B,X,X,
S0346/0513,M,-,IV,,,,,F,,,,,,D,X,,,E,D,D,X,X,
S0346/0514,M,10,III,,,,,X,,,,,,X,X,,,C,C,B,X,B,
S0346/0515,M,7,I,,,,,X,,,,,,X,B,,,C,X,+,X,+,
S0346/0516,M,9,II,,,,,X,,,,,,X,X,,,C,C,B,X,+,
S0346/0517,M,8,II,,,,,X,,,,,,X,B,,,B,+,B,X,X,
S0346/0518,M,9,II,,,,,X,,,,,,X,X,,,C,B,B,X,B,
S0346/0519,M,10,III,,,,,X,,,,,,X,B,,,C,C,B,X,X,
S0346/0520,M,10,III,,,,,E,,,,,,B,X,,,D,C,B,X,X,
S0346/0521,M,8,II,,,,,X,,,,,,X,X,,,D,B,B,X,+,
S0346/0522,M,9,II,,,,,D,,,,,,B,X,,,C,B,B,X,X,
S0346/0523,M,8,II,,,,,X,,,,,,X,X,,,C,B,B,X,+,
S0346/0524,M,10,III,,,,,X,,,,,,X,X,,,D,D,B,X,+,
S0346/0525,M,9,II,,,,,D,,,,,,+,X,,,D,B,C,X,X,
S0346/0526,M,9,II,,,,,X,,,,,,X,B,,,D,B,B,X,X,
S0347/0501,F,-,IV,X,E,,,X,X,D,X,,X,X,X,,,E,X,X,X,X,D
S0347/0502,F,13,III,X,C,,,X,X,C,X,,X,X,X,,,D,X,X,E,X,D
S0347/0503,F,10,III,X,B,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,B
S0347/0504,F,-,IV,X,D,,,X,X,C,X,,X,X,X,,,E,X,X,X,X,E
S0347/0505,F,-,IV,X,D,,,X,X,D,X,,X,X,X,,,D,X,X,X,X,D
S0347/0506,F,-,IV,X,C,,,X,X,D,X,,X,X,X,,,D,X,X,X,X,D
S0347/0507,F,11,III,X,B,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,C
S0347/0508,F,11,III,X,C,,,X,X,B,X,,X,X,X,,,D,X,X,X,X,C
S0347/0511,F,-,IV,X,D,,,X,X,D,X,,X,X,X,,,E,X,X,X,X,E
S0347/0512,F,-,IV,X,D,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0513,F,-,0,X,E,,,X,X,E,X,,X,X,X,,,E,X,X,X,X,E
S0347/0514,F,-,0,X,F,,,X,X,E,X,,X,X,X,,,D,X,X,X,X,E
S0347/0515,F,-,0,X,E,,,X,X,D,X,,X,X,X,,,C,X,X,X,X,E
S0347/0516,F,*E,*E,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,X,X,X
S0347/0517,F,-,IV,X,D,,,X,X,C,X,,X,X,X,,,C,X,X,X,X,D
S0347/0518,F,-,0,X,F,,,X,X,E,X,,X,X,X,,,D,X,X,X,X,F
S0347/0519,F,13,III,X,D,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,C
S0347/0520,F,-,0,X,E,,,X,X,D,X,,X,X,X,,,D,X,X,X,X,F
S0347/0521,F,-,IV,X,D,,,X,X,D,X,,X,X,X,,,E,X,X,X,X,D
S0347/0522,F,-,IV,X,C,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,E
S0347/0523,F,-,IV,X,D,,,X,X,C,X,,X,X,X,,,E,X,X,X,X,D
S0347/0524,F,-,IV,X,D,,,X,X,D,X,,X,X,X,,,E,X,X,X,X,E
S0347/0525,F,-,IV,X,D,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0526,F,13,III,X,C,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0527,F,-,IV,X,D,,,X,X,D,X,,X,X,X,,,D,X,X,X,X,E
S0347/0528,F,-,IV,X,C,,,X,X,D,X,,X,X,X,,,D,X,X,X,X,E
S0347/0529,F,12,III,X,C,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,C
S0347/0530,F,-,IV,X,D,,,X,X,C,X,,X,X,X,,,C,X,X,X,X,D
S0347/0531,F,-,IV,X,D,,,X,X,D,X,,X,X,X,,,E,X,X,X,X,E
S0347/0532,F,10,III,X,B,,,X,X,B,X,,X,X,X,,,D,X,X,X,X,C
S0347/0533,F,13,III,X,C,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0534,F,-,IV,X,C,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,E
S0347/0535,F,-,IV,X,D,,,X,X,C,X,,X,X,X,,,E,X,X,X,X,D
S0347/0536,F,-,0,X,E,,,X,X,E,X,,X,X,X,,,D,X,X,X,X,E
S0347/0537,F,-,IV,X,D,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0539,F,-,0,X,E,,,X,X,D,X,,X,X,X,,,E,X,X,X,X,E
S0347/0540,F,-,IV,X,E,,,X,X,D,X,,X,X,X,,,E,X,X,X,X,D
S0347/0542,F,-,0,X,F,,,X,X,F,X,,X,X,X,,,D,X,X,X,X,F
S0347/0543,F,13,III,X,C,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0544,M,-,0,X,E,,,X,X,E,X,,X,X,X,,,E,X,X,X,X,E
S0347/0545,M,-,IV,X,D,,,X,X,E,X,,X,X,X,,,E,X,X,X,X,D
S0347/0546,M,-,IV,X,C,,,X,X,D,X,,X,X,X,,,D,X,X,X,X,D
S0347/0547,M,13,III,X,D,,,X,X,C,X,,X,X,X,,,C,X,X,X,X,C
S0347/0548,M,13,III,X,C,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0549,M,-,0,X,F,,,X,X,F,X,,X,X,X,,,E,X,X,X,X,F
S0347/0550,M,-,0,X,E,,,X,X,D,X,,X,X,X,,,E,X,X,X,X,E
S0347/0551,M,6,I,X,+,,,X,X,+,X,,X,X,X,,,D,X,X,X,X,+
S0347/0552,M,12,III,X,B,,,X,X,C,X,,X,X,X,,,E,X,X,X,X,D
S0347/0553,M,13,III,X,C,,,X,X,D,X,,X,X,X,,,D,X,X,X,X,C
S0347/0554,M,10,III,X,B,,,X,X,B,X,,X,X,X,,,D,X,X,X,X,C
S0347/0555,M,12,III,X,B,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0556,M,-,IV,X,D,,,X,X,D,X,,X,X,X,,,E,X,X,X,X,E
S0347/0557,M,-,IV,X,D,,,X,X,D,X,,X,X,X,,,D,X,X,X,X,D
S0347/0558,M,13,III,X,C,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0559,M,9,II,X,+,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,B
S0347/0560,M,9,II,X,A,,,X,X,C,X,,X,X,X,,,E,X,X,X,X,C
S0347/0561,M,-,0,X,D,,,X,X,E,X,,X,X,X,,,E,X,X,X,X,E
S0347/0562,M,9,II,X,+,,,X,X,B,X,,X,X,X,,,D,X,X,X,X,C
S0347/0563,M,10,III,X,+,,,X,X,C,X,,X,X,X,,,E,X,X,X,X,C
S0347/0564,M,-,IV,X,C,,,X,X,D,X,,X,X,X,,,E,X,X,X,X,D
S0347/0565,M,-,IV,X,D,,,X,X,D,X,,X,X,X,,,E,X,X,X,X,D
S0347/0566,M,-,IV,X,D,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0567,M,-,IV,X,C,,,X,X,D,X,,X,X,X,,,D,X,X,X,X,D
S0347/0568,M,-,0,X,D,,,X,X,E,X,,X,X,X,,,E,X,X,X,X,E
S0347/0569,M,-,0,X,F,,,X,X,F,X,,X,X,X,,,E,X,X,X,X,F
S0347/0571,M,-,0,X,D,,,X,X,E,X,,X,X,X,,,D,X,X,X,X,E
S0347/0572,M,8,II,X,+,,,X,X,B,X,,X,X,X,,,D,X,X,X,X,B
S0347/0573,M,-,0,X,E,,,X,X,E,X,,X,X,X,,,E,X,X,X,X,E
S0347/0574,M,13,III,X,D,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,C
S0347/0575,M,-,IV,X,D,,,X,X,D,X,,X,X,X,,,D,X,X,X,X,C
S0347/0576,M,10,III,X,B,,,X,X,B,X,,X,X,X,,,D,X,X,X,X,C
S0347/0577,M,11,III,X,+,,,X,X,C,X,,X,X,X,,,E,X,X,X,X,D
S0347/0578,M,13,III,X,C,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0579,M,-,0,X,E,,,X,X,E,X,,X,X,X,,,D,X,X,X,X,E
S0347/0580,M,9,II,X,+,,,X,X,C,X,,X,X,X,,,D,X,X,X,X,B
S0347/0581,M,-,0,X,E,,,X,X,E,X,,X,X,X,,,E,X,X,X,X,E
S0347/0582,M,-,0,X,E,,,X,X,E,X,,X,X,X,,,D,X,X,X,X,D
S0347/0583,M,13,III,X,B,,,X,X,C,X,,X,X,X,,,E,X,X,X,X,E
S0347/0584,M,11,III,X,C,,,X,X,B,X,,X,X,X,,,E,X,X,X,X,C
S0347/0585,F,13,III,X,X,,,E,C,C,X,,X,X,X,,,D,X,X,F,X,D
S0347/0586,F,12,III,X,X,,,C,B,C,X,,X,X,X,,,C,X,X,X,X,D
S0347/0587,F,13,III,X,X,,,C,B,C,X,,X,X,X,,,E,X,X,E,X,E
S0347/0588,F,13,III,X,X,,,C,C,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0589,F,13,III,X,X,,,D,C,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0590,F,-,0,X,X,,,F,D,E,X,,X,X,X,,,D,X,X,X,X,F
S0347/0591,F,10,III,X,X,,,+,C,B,X,,X,X,X,,,C,X,X,X,X,B
S0347/0592,F,12,III,X,X,,,B,B,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0593,M,13,III,X,X,,,B,D,C,X,,X,X,X,,,E,X,X,X,X,C
S0347/0594,M,-,0,X,X,,,D,E,D,X,,X,X,X,,,E,X,X,X,X,E
S0347/0595,M,13,III,X,X,,,B,C,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0596,M,-,0,X,X,,,D,D,E,X,,X,X,X,,,D,X,X,X,X,E
S0347/0597,M,-,IV,X,X,,,D,C,D,X,,X,X,X,,,E,X,X,X,X,E
S0347/0598,M,-,IV,X,X,,,C,C,D,X,,X,X,X,,,D,X,X,C,X,D
S0347/0599,M,13,III,X,X,,,C,B,C,X,,X,X,X,,,D,X,X,X,X,E
S0347/0600,M,-,0,X,X,,,E,E,E,X,,X,X,X,,,E,X,X,X,X,E
S0347/0601,M,11,III,X,X,,,D,B,B,X,,X,X,X,,,D,X,X,X,X,D
S0347/0602,M,-,IV,X,X,,,D,C,D,X,,X,X,X,,,C,X,X,X,X,D
S0347/0603,M,-,0,X,X,,,E,D,F,X,,X,X,X,,,E,X,X,X,X,F
S0347/0604,M,-,IV,X,X,,,C,C,D,X,,X,X,X,,,D,X,X,X,X,E
S0347/0605,M,-,IV,X,X,,,C,C,C,X,,X,X,X,,,C,X,X,X,X,E
S0347/0606,M,12,III,X,X,,,C,B,C,X,,X,X,X,,,E,X,X,X,X,D
S0347/0607,M,-,IV,X,X,,,C,C,D,X,,X,X,X,,,D,X,X,X,X,D
S0347/0608,M,*E,*E,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,X,X,X
S0347/0609,M,-,IV,X,X,,,C,C,D,X,,X,X,X,,,D,X,X,X,X,E
S0347/0610,M,-,0,X,X,,,D,D,E,X,,X,X,X,,,E,X,X,X,X,F
S0347/0611,M,12,III,X,X,,,D,B,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0612,M,13,III,X,X,,,B,C,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0613,M,12,III,X,X,,,D,C,B,X,,X,X,X,,,D,X,X,X,X,D
S0347/0614,M,12,III,X,X,,,C,C,C,X,,X,X,X,,,E,X,X,X,X,C
S0347/0615,M,-,IV,X,X,,,C,C,C,X,,X,X,X,,,D,X,X,X,X,E
S0347/0616,M,-,IV,X,X,,,E,C,D,X,,X,X,X,,,D,X,X,X,X,D
S0347/0617,M,-,IV,X,X,,,D,C,E,X,,X,X,X,,,D,X,X,X,X,E
S0347/0618,M,-,IV,X,X,,,D,D,D,X,,X,X,X,,,D,X,X,X,X,F
S0347/0619,M,-,IV,X,X,,,E,D,D,X,,X,X,X,,,E,X,X,X,X,E
S0347/0620,M,11,III,X,X,,,C,C,B,X,,X,X,X,,,D,X,X,X,X,C
S0347/0621,M,10,III,X,X,,,+,B,B,X,,X,X,X,,,D,X,X,X,X,C
S0347/0622,M,11,III,X,X,,,B,B,B,X,,X,X,X,,,C,X,X,X,X,D
S0347/0623,M,13,III,X,X,,,C,D,B,X,,X,X,X,,,D,X,X,X,X,D
S0347/0624,M,-,IV,X,X,,,D,D,D,X,,X,X,X,,,D,X,X,X,X,E
S0347/0625,M,-,IV,X,X,,,D,D,D,X,,X,X,X,,,D,X,X,X,X,E
S0347/0626,M,13,III,X,X,,,C,C,C,X,,X,X,X,,,C,X,X,X,X,D
S0347/0627,M,-,IV,X,X,,,E,C,C,X,,X,X,X,,,D,X,X,X,X,E
S0347/0628,M,*E,*E,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,X,X,X
S0347/0629,M,-,0,X,X,,,E,D,E,X,,X,X,X,,,E,X,X,X,X,E
S0347/0630,M,-,IV,X,X,,,D,C,C,X,,X,X,X,,,E,X,X,X,X,E
S0347/0631,M,-,0,X,X,,,D,E,D,X,,X,X,X,,,D,X,X,X,X,E
S0347/0632,M,-,0,X,X,,,D,D,E,X,,X,X,X,,,C,X,X,X,X,E
S0347/0633,M,-,0,X,X,,,E,E,E,X,,X,X,X,,,D,X,X,X,X,E
S0347/0634,M,10,III,X,X,,,+,B,B,X,,X,X,X,,,C,X,X,X,X,C
S0347/0636,M,-,IV,X,X,,,E,C,D,X,,X,X,X,,,D,X,X,X,X,D
S0347/0637,M,-,IV,X,X,,,F,C,C,X,,X,X,X,,,D,X,X,X,X,E
S0347/0638,M,11,III,X,X,,,+,C,B,X,,X,X,X,,,D,X,X,X,X,C
S0347/0639,M,-,0,X,X,,,D,E,E,X,,X,X,X,,,D,X,X,X,X,E
S0347/0640,M,-,0,X,X,,,E,D,E,X,,X,X,X,,,E,X,X,X,X,E
S0347/0641,M,-,IV,X,X,,,C,C,D,X,,X,X,X,,,D,X,X,C,X,E
S0347/0643,M,13,III,X,X,,,C,C,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0644,M,-,IV,X,X,,,D,D,D,X,,X,X,X,,,D,X,X,X,X,E
S0347/0645,M,-,IV,X,X,,,B,C,D,X,,X,X,X,,,D,X,X,X,X,D
S0347/0646,M,-,IV,X,X,,,D,D,D,X,,X,X,X,,,E,X,X,X,X,E
S0347/0647,M,-,IV,X,X,,,C,D,D,X,,X,X,X,,,D,X,X,X,X,E
S0347/0648,M,-,IV,X,X,,,C,D,C,X,,X,X,X,,,D,X,X,X,X,D
S0347/0649,M,12,III,X,X,,,B,C,C,X,,X,X,X,,,C,X,X,X,X,C
S0347/0650,M,11,III,X,X,,,D,C,B,X,,X,X,X,,,D,X,X,X,X,C
S0347/0651,M,-,IV,X,X,,,D,D,D,X,,X,X,X,,,D,X,X,X,X,E
S0347/0652,M,-,IV,X,X,,,E,C,D,X,,X,X,X,,,D,X,X,X,X,E
S0347/0653,M,12,III,X,X,,,C,C,B,X,,X,X,X,,,E,X,X,X,X,D
S0347/0654,M,-,IV,X,X,,,C,C,D,X,,X,X,X,,,D,X,X,X,X,E
S0347/0655,M,11,III,X,X,,,+,C,B,X,,X,X,X,,,C,X,X,X,X,C
S0347/0656,M,-,IV,X,X,,,E,D,D,X,,X,X,X,,,F,X,X,X,X,E
S0347/0657,M,-,0,X,X,,,C,D,E,X,,X,X,X,,,D,X,X,X,X,E
S0347/0658,M,-,0,X,X,,,E,D,E,X,,X,X,X,,,E,X,X,X,X,F
S0347/0659,M,-,IV,X,X,,,B,D,D,X,,X,X,X,,,C,X,X,X,X,D
S0347/0660,F,-,0,X,X,,,E,E,E,X,,X,X,X,,,E,D,X,X,X,X
S0347/0661,F,13,III,X,X,,,E,C,D,X,,X,X,X,,,E,C,X,X,X,X
S0347/0662,F,10,III,X,X,,,C,C,B,X,,X,X,X,,,D,B,X,E,X,X
S0347/0663,F,-,IV,X,X,,,E,D,D,X,,X,X,X,,,D,D,X,X,X,X
S0347/0664,M,-,IV,X,X,,,E,E,E,X,,X,X,X,,,D,C,X,X,X,X
S0347/0665,M,-,IV,X,X,,,F,D,E,X,,X,X,X,,,D,D,X,X,X,X
S0347/0666,M,-,IV,X,X,,,F,E,E,X,,X,X,X,,,D,C,X,X,X,X
S0347/0667,M,-,0,X,X,,,D,F,E,X,,X,X,X,,,E,D,X,X,X,X
S0347/0668,M,13,III,X,X,,,D,D,C,X,,X,X,X,,,D,C,X,X,X,X
S0347/0669,M,-,IV,X,X,,,D,E,D,X,,X,X,X,,,D,C,X,X,X,X
S0347/0670,M,12,III,X,X,,,C,C,C,X,,X,X,X,,,D,C,X,D,X,X
S0347/0671,M,-,IV,X,X,,,D,D,D,X,,X,X,X,,,E,C,X,X,X,X
S0347/0672,M,10,III,X,X,,,C,C,B,X,,X,X,X,,,C,B,X,X,X,X
S0347/0673,M,13,III,X,X,,,F,B,E,X,,X,X,X,,,C,C,X,X,X,X
S0347/0674,M,-,IV,X,X,,,E,D,E,X,,X,X,X,,,D,C,X,X,X,X
S0347/0675,M,-,IV,X,X,,,D,D,D,X,,X,X,X,,,D,C,X,X,X,X
S0347/0676,M,-,IV,X,X,,,E,E,E,X,,X,X,X,,,E,C,X,X,X,X
S0347/0677,M,-,IV,X,X,,,E,D,D,X,,X,X,X,,,D,C,X,X,X,X
S0347/0678,M,-,IV,X,X,,,D,E,D,X,,X,X,X,,,D,C,X,X,X,X
S0347/0679,M,13,III,X,X,,,B,D,C,X,,X,X,X,,,D,C,X,X,X,X
S0347/0680,M,-,0,X,X,,,E,E,E,X,,X,X,X,,,D,D,X,X,X,X
S0347/0681,M,-,IV,X,X,,,E,D,D,X,,X,X,X,,,D,C,X,X,X,X
S0347/0682,M,11,III,X,X,,,C,C,B,X,,X,X,X,,,C,C,X,X,X,X
S0347/0683,M,12,III,X,X,,,D,C,C,X,,X,X,X,,,D,C,X,X,X,X
S0347/0684,M,-,IV,X,X,,,D,E,D,X,,X,X,X,,,D,D,X,X,X,X
S0347/0685,M,13,III,X,X,,,C,D,C,X,,X,X,X,,,D,C,X,X,X,X
S0347/0686,M,-,IV,X,X,,,E,D,D,X,,X,X,X,,,D,C,X,X,X,X
S0347/0687,M,-,IV,X,X,,,F,F,E,X,,X,X,X,,,D,C,X,X,X,X
S0347/0688,M,-,IV,X,X,,,D,D,D,X,,X,X,X,,,C,C,X,X,X,X
S0347/0689,M,-,ABS,X,X,,,X,X,X,X,,X,X,X,,,X,X,X,X,X,X
S0347/0690,M,-,IV,X,X,,,E,D,D,X,,X,X,X,,,D,C,X,X,X,X
S0347/0691,M,12,III,X,X,,,B,C,D,X,,X,X,X,,,D,B,X,X,X,X
S0347/0693,M,12,III,X,X,,,D,C,C,X,,X,X,X,,,C,C,X,X,X,X
S0347/0694,M,-,0,X,X,,,E,F,E,X,,X,X,X,,,E,D,X,X,X,X
S0347/0695,M,-,IV,X,X,,,D,E,E,X,,X,X,X,,,D,C,X,X,X,X
S0347/0696,M,-,IV,X,X,,,E,D,E,X,,X,X,X,,,D,C,X,X,X,X
S0347/0697,M,-,0,X,X,,,D,E,E,X,,X,X,X,,,D,D,X,X,X,X
S0347/0698,M,13,III,X,X,,,D,D,C,X,,X,X,X,,,D,C,X,X,X,X
S0347/0699,M,-,0,X,X,,,E,F,E,X,,X,X,X,,,E,E,X,X,X,X
S0347/0700,M,13,III,X,X,,,D,D,C,X,,X,X,X,,,D,C,X,X,X,X
S0347/0701,F,-,IV,X,E,,,X,X,X,X,,X,X,X,,,E,C,X,E,X,E
S0347/0702,F,-,IV,X,D,,,X,X,X,X,,X,X,X,,,D,D,X,X,X,E
S0347/0703,F,-,IV,X,D,,,X,X,X,X,,X,X,X,,,C,C,X,X,X,E
S0347/0704,M,-,IV,X,D,,,X,X,X,X,,X,X,X,,,E,C,X,X,X,D
S0347/0705,M,12,III,X,C,,,X,X,X,X,,X,X,X,,,C,B,X,X,X,D
S0347/0706,M,-,IV,X,D,,,X,X,X,X,,X,X,X,,,D,C,X,X,X,D
S0347/0707,M,13,III,X,D,,,X,X,X,X,,X,X,X,,,E,B,X,X,X,D
S0347/0708,M,12,III,X,C,,,X,X,X,X,,X,X,X,,,D,C,X,X,X,C
S0347/0709,M,-,IV,X,F,,,X,X,X,X,,X,X,X,,,E,C,X,X,X,E
S0347/0710,M,-,IV,X,D,,,X,X,X,X,,X,X,X,,,D,C,X,X,X,D
S0347/0711,M,-,IV,X,C,,,X,X,X,X,,X,X,X,,,D,C,X,X,X,E
S0347/0712,M,13,III,X,D,,,X,X,X,X,,X,X,X,,,D,C,X,X,X,C
S0347/0713,M,11,III,X,B,,,X,X,X,X,,X,X,X,,,D,B,X,X,X,D
S0347/0714,M,-,IV,X,E,,,X,X,X,X,,X,X,X,,,E,C,X,X,X,E
S0347/0715,M,10,III,X,B,,,X,X,X,X,,X,X,X,,,D,B,X,X,X,C
S0347/0716,M,-,IV,X,E,,,X,X,X,X,,X,X,X,,,E,C,X,X,X,E
S0347/0717,M,-,0,X,E,,,X,X,X,X,,X,X,X,,,E,D,X,X,X,F
S0347/0718,M,-,0,X,F,,,X,X,X,X,,X,X,X,,,E,D,X,X,X,F
S0347/0719,M,-,IV,X,D,,,X,X,X,X,,X,X,X,,,E,C,X,X,X,E
S0347/0720,M,-,IV,X,D,,,X,X,X,X,,X,X,X,,,D,C,X,X,X,F
S0347/0721,M,13,III,X,C,,,X,X,X,X,,X,X,X,,,E,C,X,X,X,D
S0347/0722,M,10,III,X,B,,,X,X,X,X,,X,X,X,,,D,C,X,X,X,B
S0347/0723,M,-,IV,X,C,,,X,X,X,X,,X,X,X,,,E,D,X,X,X,E
S0347/0724,M,-,IV,X,D,,,X,X,X,X,,X,X,X,,,E,C,X,X,X,E
S0347/0725,M,13,III,X,C,,,X,X,X,X,,X,X,X,,,E,C,X,X,X,D
S0347/0726,M,-,0,X,E,,,X,X,X,X,,X,X,X,,,E,D,X,X,X,E
S0347/0727,M,-,IV,X,C,,,X,X,X,X,,X,X,X,,,E,C,X,X,X,E
S0347/0728,M,-,IV,X,D,,,X,X,X,X,,X,X,X,,,F,D,X,X,X,E
S0347/0729,M,-,0,X,E,,,X,X,X,X,,X,X,X,,,E,D,X,X,X,E
S0347/0730,M,-,IV,X,C,,,X,X,X,X,,X,X,X,,,D,C,X,X,X,E
S0347/0731,M,-,IV,X,C,,,X,X,X,X,,X,X,X,,,D,D,X,X,X,D
