CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
P1383/0507,F,21,0,,X,,,F,F,F,,,X,X,X,,,F,F,X,,X,X
P1383/0508,F,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P1383/0509,F,15,III,,X,,,X,X,X,,,X,X,X,,,F,E,E,,E,X
P1383/0510,F,15,III,,X,,,X,X,X,,,X,X,E,,,S,X,E,,E,X
P1383/0511,F,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P1383/0512,F,17,III,,X,,,X,X,X,,,X,X,X,,,F,F,E,,E,X
P1383/0513,F,15,III,,X,,,X,X,X,,,X,X,E,,,F,X,E,,E,X
P1383/0514,M,13,III,,X,,,X,X,X,,,X,X,D,,,S,X,E,,D,X
P1383/0515,M,17,III,,X,,,X,X,X,,,X,X,F,,,F,X,E,,E,X
P1383/0516,M,-,IV,,X,,,X,E,X,,,X,X,X,,,X,X,X,,X,F
P1383/0517,M,-,IV,,X,,,X,X,X,,,X,E,X,,,X,X,X,,X,X
P1383/0518,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P1383/0519,M,21,0,,F,,,X,X,X,,,X,F,X,,,F,F,X,,X,X
P1383/0520,M,21,0,,F,,,X,X,X,,,X,F,X,,,F,F,X,,X,X
P1383/0521,M,15,III,,X,,,X,X,X,,,X,X,X,,,E,S,E,,D,X
P1383/0522,M,-,0,,S,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P1383/0523,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P1383/0524,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P1383/0525,M,17,III,,X,,,X,X,X,,,E,X,F,,,F,X,E,,E,X
P1383/0526,M,21,0,,F,,,X,X,X,,,X,F,X,,,F,F,X,,X,X
P1383/0527,M,21,0,,X,,,F,F,F,,,X,X,X,,,F,F,X,,X,X
P1383/0528,M,-,ABS,,X,,,X,X,X,,,X,X,X,,,X,X,X,,X,X
P1383/0529,M,21,0,,X,,,X,X,X,,,X,X,F,,,X,X,F,,F,X
P1383/0530,M,-,IV,,D,,,X,X,X,,,X,X,X,,,X,X,X,,X,E
P1383/0531,M,19,IV,,X,,,F,X,X,,,X,F,X,,,S,S,S,,X,X
P1383/0532,M,-,0,,F,,,X,X,X,,,X,X,X,,,X,X,X,,X,F
P1383/0533,M,-,IV,,X,,,F,E,X,,,X,X,X,,,X,X,X,,X,F
P1383/0534,M,-,IV,,X,,,X,X,X,,,X,X,D,,,X,X,X,,X,X
P1383/0535,M,13,III,,X,,,X,X,X,,,X,X,E,,,F,X,D,,D,X
P1383/0536,M,21,0,,X,,,X,X,X,,,X,X,X,,,F,F,F,,F,X
P1383/0537,M,21,0,,F,,,X,X,F,,,X,X,X,,,F,X,X,,X,F
P1383/0538,M,16,III,,X,,,X,X,X,,,X,X,E,,,F,X,S,,E,X
P1383/0539,M,14,III,,X,,,X,X,X,,,X,X,E,,,F,X,D,,E,X
P1383/0540,M,13,III,,X,,,X,X,X,,,X,X,D,,,E,X,E,,D,X
P1383/0541,M,12,II,,X,,,X,X,X,,,X,X,D,,,E,X,D,,D,X
P1383/0542,M,20,0,,X,,,F,S,F,,,X,X,X,,,E,X,X,,X,F
P1409/0501,F,17,III,,,,,X,X,X,,,,,S,,,F,X,F,,D,
P1409/0502,F,16,III,,,,,X,X,X,,,,,D,,,F,X,F,,E,
P1409/0503,F,11,II,,,,,X,X,X,,,,,X,,,F,D,D,,C,
P1409/0504,F,14,III,,,,,X,X,X,,,,,X,,,S,S,D,,D,
P1409/0505,F,14,III,,,,,X,X,X,,,,,X,,,F,S,E,,C,
P1409/0506,F,20,0,,,,,F,F,F,,,,,X,,,F,S,X,,X,
P1409/0507,F,18,IV,,,,,X,X,X,,,,,D,,,F,F,F,,X,
P1409/0508,F,12,II,,,,,X,X,X,,,,,X,,,S,E,D,,C,
P1409/0509,F,13,III,,,,,X,X,X,,,,,E,,,S,X,E,,C,
P1409/0510,F,18,IV,,,,,X,X,X,,,,,E,,,F,X,F,,S,
P1409/0511,F,17,III,,,,,X,X,X,,,,,X,,,F,S,S,,E,
P1409/0512,F,20,0,,,,,F,S,F,,,,,X,,,F,F,X,,X,
P1409/0513,F,21,0,,,,,F,F,F,,,,,X,,,F,F,X,,X,
P1409/0514,F,12,II,,,,,X,X,X,,,,,D,,,F,X,E,,C,
P1409/0515,F,12,II,,,,,X,X,X,,,,,X,,,F,E,D,,C,
P1409/0516,F,12,II,,,,,X,X,X,,,,,E,,,E,X,D,,C,
P1409/0517,F,16,III,,,,,X,X,X,,,,,X,,,F,S,S,,D,
P1409/0518,F,15,III,,,,,X,X,X,,,,,X,,,F,S,E,,D,
P1409/0519,F,20,0,,,,,F,F,F,,,,,X,,,F,S,X,,X,
P1409/0520,F,13,III,,,,,X,X,X,,,,,D,,,F,X,E,,D,
P1409/0521,F,15,III,,,,,X,X,X,,,,,E,,,S,E,E,,X,
P1409/0522,F,12,II,,,,,X,X,X,,,,,X,,,D,D,E,,C,
P1409/0523,M,13,III,,,,,X,X,X,,,,,X,,,S,E,E,,C,
P1409/0524,M,19,IV,,,,,F,S,F,,,,,X,,,F,S,X,,X,
P1409/0525,M,16,III,,,,,F,E,S,,,,,X,,,F,E,X,,X,
P1409/0526,M,21,0,,,,,F,F,F,,,,,X,,,F,F,X,,X,
P1409/0527,M,16,III,,,,,X,X,X,,,,,X,,,S,F,E,,D,
P1409/0528,M,14,III,,,,,X,X,X,,,,,X,,,F,S,E,,C,
P1409/0529,M,16,III,,,,,X,X,X,,,,,S,,,F,X,S,,D,
P1409/0530,M,11,II,,,,,X,X,X,,,,,D,,,E,X,D,,C,
P1409/0531,M,21,0,,,,,F,F,F,,,,,X,,,S,F,X,,X,
P1409/0532,M,21,0,,,,,F,F,F,,,,,X,,,F,F,X,,X,
P1409/0533,M,20,0,,,,,F,F,F,,,,,X,,,F,S,X,,X,
P1409/0534,M,14,III,,,,,X,X,X,,,,,D,,,F,E,E,,X,
P1409/0535,M,12,II,,,,,X,X,X,,,,,X,,,S,E,D,,C,
P1409/0536,F,12,II,,,,,X,X,X,,,,,D,,,F,X,D,,D,
P1409/0537,F,13,III,,,,,X,X,X,,,,,X,,,S,D,E,,D,
P1409/0538,F,12,II,,,,,X,X,X,,,,,X,,,S,D,E,,C,
P1409/0539,M,15,III,,,,,X,X,X,,,,,X,,,F,E,E,,E,
P1409/0540,M,-,ABS,,,,,X,X,X,,,,,X,,,X,X,X,,X,
P1409/0541,M,14,III,,,,,X,X,X,,,,,X,,,E,E,E,,D,
P1409/0542,M,15,III,,,,,X,X,X,,,,,D,,,F,S,E,,X,
P1409/0543,M,18,IV,,,,,X,X,X,,,,,F,,,F,X,F,,D,
P1409/0544,M,14,III,,,,,X,X,X,,,,,E,,,S,X,E,,D,
P1430/0501,M,-,ABS,,,,,,,,,,,,X,,,X,X,X,,,
P1430/0502,M,17,III,,,,,,,,,,,,E,,,F,F,E,,,
P1430/0503,M,16,III,,,,,,,,,,,,E,,,S,S,E,,,
P1434/0501,F,18,IV,,X,,,S,E,F,,,,X,X,,,F,X,X,,X,S
P1434/0502,F,16,III,,X,,,X,X,X,,,,X,E,,,F,S,E,,X,X
P1434/0503,F,17,III,,X,,,F,E,E,,,,X,X,,,F,F,X,,X,X
P1434/0504,F,21,0,,X,,,F,F,F,,,,X,X,,,F,X,X,,X,F
P1434/0505,F,18,IV,,X,,,X,X,X,,,,X,E,,,F,S,F,,X,X
P1434/0506,F,15,III,,S,,,X,X,D,,,,X,X,,,F,X,X,,X,E
P1434/0507,F,19,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,E,X
P1434/0508,F,21,0,,F,,,X,X,X,,,,F,X,,,F,F,X,,X,X
P1434/0509,F,21,0,,X,,,F,F,F,,,,X,X,,,F,F,X,,X,X
P1434/0510,F,15,III,,X,,,X,X,X,,,,X,E,,,F,X,F,,C,X
P1434/0511,F,17,III,,X,,,X,X,X,,,,X,S,,,F,X,F,,D,X
P1434/0512,M,21,0,,X,,,F,F,F,,,,X,X,,,F,F,X,,X,X
P1434/0513,M,13,III,,X,,,X,X,X,,,,X,E,,,F,X,E,,C,X
P1434/0514,M,21,0,,F,,,X,X,X,,,,F,X,,,S,F,X,,X,X
P1434/0515,M,16,III,,X,,,X,X,X,,,,X,E,,,F,X,F,,D,X
P1434/0516,M,21,0,,X,,,F,F,F,,,,X,X,,,F,X,X,,X,F
P1434/0517,M,21,0,,X,,,F,F,F,,,,X,X,,,F,X,X,,X,F
P1434/0518,M,14,III,,S,,,X,X,X,,,,D,X,,,F,D,X,,X,X
P1434/0519,M,21,0,,F,,,X,X,F,,,,X,X,,,F,X,X,,X,F
P1434/0520,M,18,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,D,X
P1434/0521,M,20,0,,X,,,F,S,F,,,,X,X,,,F,X,X,,X,F
P1434/0522,M,17,III,,X,,,X,X,X,,,,X,E,,,F,F,E,,X,X
P1434/0523,M,17,III,,X,,,X,X,X,,,,X,F,,,F,E,E,,X,X
P1434/0524,F,13,III,,X,,,X,E,D,,,,X,X,,,X,X,X,,X,D
P1434/0525,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P1434/0526,F,17,III,,F,,,X,X,X,,,,E,X,,,S,E,X,,X,X
P1434/0527,F,14,III,,X,,,X,X,X,,,,X,E,,,F,X,E,,D,X
P1434/0528,F,16,III,,X,,,X,X,X,,,,X,E,,,F,X,F,,D,X
P1434/0529,F,13,III,,X,,,X,X,X,,,,X,E,,,F,X,E,,C,X
P1434/0530,F,15,III,,X,,,X,X,X,,,,X,X,,,S,D,F,,D,X
P1434/0531,F,10,II,,X,,,X,X,X,,,,X,C,,,E,X,D,,C,X
P1434/0532,F,13,III,,X,,,X,X,X,,,,X,D,,,F,X,E,,D,X
P1434/0533,F,15,III,,X,,,X,X,X,,,,X,E,,,F,X,F,,C,X
P1434/0534,M,14,III,,X,,,X,X,X,,,,X,X,,,F,S,D,,D,X
P1434/0535,F,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P1434/0536,M,14,III,,X,,,X,X,X,,,,X,E,,,E,X,E,,D,X
P1434/0537,M,14,III,,X,,,X,X,X,,,,X,D,,,E,E,E,,X,X
P1434/0538,M,14,III,,X,,,X,X,X,,,,X,X,,,E,S,D,,D,X
P1434/0539,M,19,IV,,F,,,X,X,X,,,,F,X,,,F,E,X,,X,X
P1434/0540,M,18,IV,,E,,,X,X,X,,,,S,X,,,F,F,X,,X,X
P1434/0541,M,12,II,,X,,,X,X,X,,,,X,X,,,E,D,D,,D,X
P1434/0542,M,13,III,,X,,,X,X,X,,,,X,C,,,E,X,E,,E,X
P1434/0543,M,20,0,,S,,,X,X,F,,,,X,X,,,E,X,X,,X,F
P1434/0544,M,10,II,,X,,,X,X,X,,,,X,X,,,E,C,D,,C,X
P1434/0545,M,19,IV,,X,,,X,X,X,,,,X,X,,,F,F,F,,E,X
P1474/0501,F,20,0,,X,,,X,X,X,,,,X,S,,,F,F,F,,X,X
P1474/0502,F,-,IV,,X,,,X,X,X,,,,X,D,,,F,X,E,,X,X
P1474/0503,F,19,IV,,X,,,X,X,X,,,,X,F,,,F,X,F,,E,X
P1474/0504,F,21,0,,F,,,X,X,X,,,,F,X,,,F,F,X,,X,X
P1474/0505,F,21,0,,F,,,X,X,X,,,,F,X,,,E,F,X,,X,X
P1474/0506,F,21,0,,X,,,F,F,F,,,,X,X,,,F,F,X,,X,X
P1474/0507,M,21,0,,X,,,F,F,F,,,,X,X,,,E,X,X,,X,F
P1474/0508,M,-,IV,,E,,,X,X,X,,,,E,X,,,X,X,X,,X,X
P1474/0509,M,17,III,,X,,,X,X,X,,,,X,E,,,F,E,F,,X,X
P1474/0510,M,-,IV,,D,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P1474/0511,M,-,0,,X,,,X,X,X,,,,X,S,,,X,X,X,,X,X
P1474/0512,M,-,0,,X,,,X,X,X,,,,F,X,,,F,F,X,,X,X
P1474/0513,M,17,III,,X,,,X,X,X,,,,X,F,,,S,X,E,,E,X
P1474/0514,M,20,0,,F,,,X,X,X,,,,F,X,,,S,S,X,,X,X
P1474/0515,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P1474/0516,M,-,0,,X,,,X,X,X,,,,F,X,,,X,F,X,,X,X
P1474/0517,M,17,III,,S,,,X,X,X,,,,E,X,,,S,S,X,,X,X
P1474/0518,M,-,ABS,,X,,,X,X,X,,,,X,X,,,X,X,X,,X,X
P1474/0519,M,21,0,,F,,,X,X,F,,,,X,X,,,F,X,X,,X,F
P1475/0501,F,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,X,X,
P1475/0502,F,12,II,X,X,,,X,X,X,X,,,X,E,,,F,X,D,X,C,
P1475/0503,F,13,III,X,X,,,X,X,X,X,,,X,D,,,F,X,E,D,D,
P1475/0504,F,18,IV,X,F,,,X,X,X,X,,,S,X,,,F,E,X,X,X,
P1475/0505,F,12,II,X,X,,,X,X,X,X,,,X,D,,,F,X,D,F,D,
P1475/0506,F,10,II,X,X,,,X,X,X,X,,,X,C,,,F,X,D,X,C,
P1475/0507,F,13,III,X,X,,,X,X,X,X,,,X,D,,,F,X,E,X,D,
P1475/0508,F,-,IV,X,E,,,X,X,X,X,,,X,X,,,X,X,X,X,X,
P1475/0509,F,11,II,X,X,,,X,X,X,X,,,X,C,,,S,X,D,X,D,
P1475/0510,F,-,0,X,X,,,X,X,X,X,,,X,F,,,F,X,F,X,X,
P1475/0511,F,13,III,X,X,,,X,X,X,X,,,X,D,,,F,X,E,X,D,
P1475/0512,F,13,III,X,X,,,X,X,X,X,,,X,D,,,F,X,E,X,D,
P1475/0513,F,15,III,X,X,,,X,X,X,X,,,X,D,,,F,X,S,X,E,
P1475/0514,F,-,IV,X,X,,,X,X,X,X,,,X,C,,,X,E,X,X,X,
P1475/0515,F,-,IV,X,X,,,X,X,X,X,,,X,D,,,X,X,E,X,X,
P1475/0516,F,16,III,X,X,,,X,X,X,X,,,X,X,,,S,F,E,X,D,
P1475/0517,F,12,II,X,X,,,X,X,X,X,,,X,D,,,F,X,D,X,D,
P1475/0518,F,20,0,F,X,,,F,X,X,S,,,F,X,,,F,X,X,X,X,
P1475/0519,F,-,IV,X,X,,,X,X,X,X,,,X,X,,,X,X,X,X,E,
P1475/0520,F,-,0,X,X,,,X,X,X,X,,,X,S,,,X,X,F,X,X,
P1475/0521,F,18,IV,X,X,,,X,X,X,X,,,X,E,,,F,S,F,X,X,
P1475/0522,F,14,III,E,X,,,S,X,X,D,,,E,X,,,F,X,X,X,X,
P1475/0523,F,16,III,X,X,,,X,X,X,X,,,X,S,,,S,X,S,X,D,
P1475/0524,F,14,III,X,X,,,X,X,X,X,,,X,X,,,F,S,E,X,C,
P1475/0525,F,16,III,X,X,,,X,X,X,X,,,X,S,,,F,X,E,X,E,
P1475/0526,M,21,0,X,X,,,F,X,X,X,,,F,X,,,F,F,F,X,X,
P1475/0527,M,21,0,X,F,,,X,X,X,X,,,F,X,,,F,F,X,X,X,
P1475/0528,M,18,IV,X,X,,,X,X,X,X,,,X,X,,,F,S,F,X,E,
P1475/0529,M,20,0,X,F,,,X,X,X,X,,,F,X,,,F,S,X,X,X,
P1475/0530,M,17,III,X,X,,,X,X,X,X,,,X,S,,,F,X,S,X,E,
P1475/0531,M,21,0,X,X,,,F,X,X,X,,,F,X,,,F,F,F,X,X,
P1475/0532,M,10,II,X,X,,,X,X,X,X,,,X,C,,,F,X,D,X,C,
P1475/0533,M,19,IV,X,F,,,X,X,X,X,,,F,X,,,F,E,X,X,X,
P1475/0534,M,17,III,F,X,,,F,X,X,E,,,E,X,,,F,X,X,X,X,
P1475/0535,M,15,III,X,X,,,X,X,X,X,,,X,E,,,F,X,S,X,D,
P1475/0536,M,12,II,X,X,,,X,X,X,X,,,X,X,,,F,E,D,X,C,
P1475/0537,M,17,III,X,F,,,X,X,X,X,,,E,X,,,F,E,X,X,X,
P1475/0538,M,18,IV,X,E,,,X,X,X,X,,,S,X,,,F,F,X,X,X,
P1475/0539,M,-,0,X,X,,,X,X,X,X,,,X,X,,,F,F,F,X,X,
P1475/0540,M,19,IV,X,X,,,X,X,X,X,,,X,X,,,F,F,F,X,E,
P1475/0541,M,15,III,X,X,,,X,X,X,X,,,X,E,,,F,X,S,X,D,
P1475/0542,M,20,0,X,X,,,X,X,X,X,,,X,X,,,F,F,S,X,F,
P1475/0543,M,17,III,S,X,,,F,X,X,E,,,S,X,,,F,X,X,X,X,
P1475/0544,M,20,0,X,F,,,X,X,X,X,,,F,X,,,F,S,X,X,X,
P1475/0545,M,21,0,X,F,,,X,X,X,X,,,F,X,,,F,F,X,X,X,
P1475/0546,M,-,ABS,X,X,,,X,X,X,X,,,X,X,,,X,X,X,X,X,
P1475/0547,M,16,III,X,X,,,X,X,X,X,,,X,E,,,F,X,S,X,E,
P1475/0548,M,18,IV,X,E,,,X,X,X,X,,,F,X,,,F,S,X,X,X,
P1475/0549,M,21,0,F,X,,,F,X,X,F,,,F,X,,,F,X,X,X,X,
P1475/0550,M,-,IV,X,X,,,X,X,X,X,,,X,E,,,X,X,S,X,X,
P1475/0551,M,20,0,X,X,,,F,X,X,X,,,F,X,,,F,S,F,X,X,
P1475/0552,M,13,III,X,X,,,X,X,X,X,,,X,D,,,S,E,D,X,X,
P1475/0553,M,18,IV,X,X,,,F,X,X,X,,,E,X,,,F,F,S,X,X,
P1475/0554,M,14,III,X,E,,,X,X,X,X,,,D,X,,,F,E,X,X,X,
P1475/0555,M,-,0,F,X,,,X,X,X,X,,,X,X,,,X,X,X,X,X,
P1475/0556,M,21,0,X,X,,,X,X,X,X,,,X,F,,,X,X,F,X,F,
P1475/0557,M,11,II,X,X,,,X,X,X,X,,,X,C,,,E,X,D,X,D,
P1475/0558,M,21,0,X,F,,,X,X,X,X,,,F,X,,,F,F,X,X,X,
P1475/0559,M,17,III,X,X,,,X,X,X,X,,,X,X,,,S,F,E,X,E,
P1475/0560,M,15,III,X,X,,,X,X,X,X,,,X,X,,,F,S,E,X,D,
P1475/0561,M,15,III,F,X,,,F,X,X,D,,,D,X,,,S,X,X,X,X,
P1475/0562,M,18,IV,X,X,,,F,X,X,X,,,F,X,,,E,E,S,X,X,
P1475/0563,M,16,III,X,X,,,X,X,X,X,,,X,S,,,F,X,E,X,E,
P1475/0564,M,13,III,X,X,,,X,X,X,X,,,X,X,,,S,E,D,X,D,
P1475/0565,M,16,III,X,X,,,X,X,X,X,,,X,X,,,X,F,E,X,D,
P1475/0566,M,16,III,X,X,,,X,X,X,X,,,X,S,,,F,E,E,X,X,
P1475/0567,M,15,III,X,X,,,X,X,X,X,,,E,X,,,X,E,E,X,X,
P1475/0568,M,19,IV,X,X,,,F,X,X,X,,,E,X,,,F,F,F,X,X,
P1475/0569,M,19,IV,X,S,,,X,X,X,X,,,F,X,,,F,S,X,X,X,
P1475/0570,M,19,IV,X,X,,,X,X,X,X,,,X,F,,,F,X,F,X,E,
P1475/0571,M,21,0,X,F,,,X,X,X,X,,,F,X,,,F,F,X,X,X,
P1475/0572,M,20,0,X,X,,,F,X,X,X,,,F,X,,,F,F,S,X,X,
P1475/0573,M,14,III,X,X,,,X,X,X,X,,,X,E,,,F,X,E,X,D,
P1475/0574,M,16,III,X,X,,,X,X,X,X,,,X,E,,,F,S,E,X,X,
P1475/0575,M,-,IV,X,X,,,X,X,X,X,,,X,E,,,X,X,S,X,X,
P1475/0576,F,17,III,X,X,,,X,X,X,X,,,X,S,,,F,X,E,X,S,
P1495/0501,F,20,0,,X,,,X,,,,,,X,S,,,F,F,F,,X,
P1495/0502,F,16,III,,X,,,X,,,,,,X,S,,,F,X,S,,D,
P1495/0503,F,13,III,,X,,,X,,,,,,X,D,,,S,X,E,,D,
P1495/0504,F,19,IV,,X,,,X,,,,,,X,F,,,F,X,F,,E,
P1495/0505,F,12,II,,X,,,X,,,,,,X,D,,,F,X,E,,C,
P1495/0506,F,18,IV,,X,,,X,,,,,,X,S,,,F,X,F,,E,
P1495/0507,F,17,III,,X,,,X,,,,,,X,E,,,F,X,S,,S,
P1495/0508,F,15,III,,X,,,X,,,,,,X,E,,,F,X,S,,D,
P1495/0509,M,16,III,,X,,,X,,,,,,X,X,,,S,E,E,,S,
P1495/0510,M,16,III,,X,,,X,,,,,,X,E,,,S,X,F,,D,
P1495/0511,M,-,ABS,,X,,,X,,,,,,X,X,,,X,X,X,,X,
P1495/0512,M,17,III,,F,,,X,,,,,,S,X,,,F,D,X,,X,
P1495/0513,M,12,II,,X,,,X,,,,,,X,C,,,S,X,E,,D,
P1495/0514,M,14,III,,X,,,X,,,,,,X,D,,,F,E,E,,X,
P1495/0515,M,20,0,,X,,,X,,,,,,X,X,,,F,F,F,,S,
P1495/0516,M,19,IV,,X,,,X,,,,,,X,F,,,F,X,F,,E,
P1495/0517,M,14,III,,X,,,X,,,,,,X,E,,,S,X,D,,E,
P1495/0518,M,16,III,,F,,,X,,,,,,E,X,,,F,D,X,,X,
P1495/0519,M,19,IV,,F,,,X,,,,,,S,X,,,F,S,X,,X,
P1495/0520,M,17,III,,X,,,X,,,,,,X,S,,,F,X,S,,E,
P1495/0521,M,16,III,,X,,,F,,,,,,E,X,,,F,S,E,,X,
P1584/0501,M,-,ABS,,,,,,X,X,,,,,X,,,X,X,X,,X,
P1584/0502,M,-,ABS,,,,,,X,X,,,,,X,,,X,X,X,,X,
P1584/0503,M,17,III,,,,,,E,F,,,,,X,,,X,E,X,,X,
P1584/0504,M,14,III,,,,,,X,X,,,,,X,,,X,E,E,,D,
P1587/0501,F,17,III,,,,,,,,,,,,E,,,F,E,F,,X,
P1587/0502,F,12,II,,,,,,,,,,,,D,,,F,X,E,,C,
P1587/0503,F,12,II,,,,,,,,,,,,D,,,F,X,E,,C,
P1587/0504,F,19,IV,,,,,,,,,,,,F,,,F,X,F,,E,
P1587/0505,F,20,0,,,,,,,,,,,,X,,,F,F,F,,S,
P1587/0506,F,11,II,,,,,,,,,,,,C,,,F,X,E,,C,
P1587/0507,F,13,III,,,,,,,,,,,,E,,,S,X,E,,C,
P1587/0508,F,13,III,,,,,,,,,,,,E,,,X,X,E,,C,
P1587/0509,F,14,III,,,,,,,,,,,,D,,,E,X,F,,C,
P1587/0510,F,19,IV,,,,,,,,,,,,F,,,F,X,F,,E,
P1587/0511,F,18,IV,,,,,,,,,,,,F,,,F,X,S,,E,
P1587/0512,F,18,IV,,,,,,,,,,,,S,,,F,X,F,,E,
P1587/0513,F,14,III,,,,,,,,,,,,X,,,F,E,S,,C,
P1587/0514,F,16,III,,,,,,,,,,,,S,,,S,X,F,,C,
P1587/0515,F,15,III,,,,,,,,,,,,X,,,E,E,F,,C,
P1587/0516,F,13,III,,,,,,,,,,,,E,,,F,X,D,,D,
P1587/0517,F,15,III,,,,,,,,,,,,S,,,F,X,E,,D,
P1587/0518,F,13,III,,,,,,,,,,,,C,,,E,X,S,,D,
P1587/0519,F,-,IV,,,,,,,,,,,,X,,,F,E,X,,X,
P1587/0520,F,17,III,,,,,,,,,,,,F,,,F,X,S,,D,
P1587/0521,F,18,IV,,,,,,,,,,,,F,,,F,X,F,,D,
P1587/0522,F,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P1587/0523,F,15,III,,,,,,,,,,,,E,,,F,X,E,,E,
P1587/0524,F,11,II,,,,,,,,,,,,X,,,S,D,E,,B,
P1587/0525,F,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P1587/0526,F,19,IV,,,,,,,,,,,,F,,,F,X,F,,E,
P1587/0527,F,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P1587/0528,F,19,IV,,,,,,,,,,,,X,,,F,F,F,,E,
P1587/0529,M,17,III,,,,,,,,,,,,E,,,F,X,F,,E,
P1587/0530,M,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P1587/0531,M,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P1587/0532,M,17,III,,,,,,,,,,,,S,,,F,X,F,,D,
P1587/0533,M,14,III,,,,,,,,,,,,X,,,E,E,E,,D,
P1587/0534,M,19,IV,,,,,,,,,,,,X,,,F,F,F,,E,
P1587/0535,M,13,III,,,,,,,,,,,,D,,,F,X,E,,D,
P1587/0536,M,13,III,,,,,,,,,,,,X,,,F,E,E,,C,
P1587/0537,M,13,III,,,,,,,,,,,,E,,,F,X,E,,C,
P1587/0538,M,18,IV,,,,,,,,,,,,S,,,F,X,F,,E,
P1587/0539,M,16,III,,,,,,,,,,,,X,,,F,E,S,,E,
P1587/0540,M,15,III,,,,,,,,,,,,X,,,F,E,E,,E,
P1587/0541,M,17,III,,,,,,,,,,,,E,,,F,F,E,,X,
P1587/0542,M,-,0,,,,,,,,,,,,S,,,X,X,F,,X,
P1587/0543,M,17,III,,,,,,,,,,,,F,,,F,X,E,,E,
P1587/0544,M,12,II,,,,,,,,,,,,X,,,F,E,D,,C,
P1587/0545,M,17,III,,,,,,,,,,,,S,,,F,X,S,,E,
P1587/0546,M,15,III,,,,,,,,,,,,F,,,E,X,D,,D,
P1587/0547,M,15,III,,,,,,,,,,,,E,,,F,X,F,,C,
P1587/0548,M,16,III,,,,,,,,,,,,F,,,S,X,S,,C,
P1587/0549,M,18,IV,,,,,,,,,,,,E,,,F,F,S,,X,
P1587/0550,M,17,III,,,,,,,,,,,,X,,,F,F,S,,D,
P1587/0551,M,15,III,,,,,,,,,,,,X,,,F,E,E,,E,
P1587/0552,M,19,IV,,,,,,,,,,,,F,,,F,X,F,,E,
P1587/0553,M,19,IV,,,,,,,,,,,,F,,,X,X,F,,E,
P1587/0554,M,17,III,,,,,,,,,,,,X,,,F,S,F,,D,
P1587/0555,M,12,II,,,,,,,,,,,,D,,,E,X,D,,D,
P1587/0556,M,16,III,,,,,,,,,,,,X,,,F,F,E,,D,
P1587/0557,F,15,III,,,,,,,,,,,,S,,,F,X,E,,D,
P1587/0558,F,-,ABS,,,,,,,,,,,,X,,,X,X,X,,X,
P1587/0559,M,14,III,,,,,,,,,,,,E,,,F,X,E,,D,
P1600/0501,F,21,0,X,X,,,F,F,F,X,,,X,X,,,F,X,X,,X,F
P1600/0502,F,15,III,X,X,,,E,E,E,X,,,X,X,,,F,E,X,,X,X
P1600/0503,F,14,III,X,X,,,X,X,X,X,,,X,D,,,S,X,E,,E,X
P1600/0504,F,21,0,X,X,,,F,F,F,X,,,X,X,,,F,F,X,,X,X
P1600/0505,F,15,III,X,X,,,X,X,X,X,,,X,E,,,F,X,S,,D,X
P1600/0506,F,15,III,X,X,,,X,X,X,X,,,X,E,,,F,X,F,,C,X
P1600/0507,F,19,IV,X,X,,,F,S,F,X,,,X,X,,,F,S,X,,X,X
P1600/0508,F,14,III,X,X,,,X,X,X,X,,,X,E,,,S,X,E,,D,X
P1600/0509,F,-,0,X,X,,,X,S,F,X,,,X,X,,,X,X,X,,X,X
P1600/0510,F,19,IV,X,X,,,F,F,F,X,,,X,X,,,F,E,X,,X,X
P1600/0511,F,21,0,X,F,,,X,X,F,X,,,X,X,,,F,X,X,,X,F
P1600/0512,F,16,III,X,X,,,X,X,X,X,,,X,E,,,F,X,F,,D,X
P1600/0513,F,17,III,X,X,,,F,E,F,X,,,X,X,,,E,E,X,,X,X
