CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
S1523/0515,M,14,III,,,,,,,,,,,,E,,,E,E,D,,X,
S1523/0516,M,12,II,,,,,,,,,,,,E,,,F,X,D,,C,
S1523/0517,M,13,III,,,,,,,,,,,,E,,,S,D,D,,X,
S1523/0518,M,13,III,,,,,,,,,,,,E,,,E,D,D,,X,
S1523/0519,M,9,I,,,,,,,,,,,,C,,,D,X,C,,C,
S1531/0501,M,12,II,,,,,,,,,,,,X,,,S,E,D,,C,
S1531/0502,M,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1531/0503,M,13,III,,,,,,,,,,,,X,,,E,E,D,,D,
S1531/0504,M,10,II,,,,,,,,,,,,X,,,E,D,B,,D,
S1531/0505,M,8,I,,,,,,,,,,,,X,,,E,C,B,,C,
S1531/0506,M,10,II,,,,,,,,,,,,X,,,S,D,C,,C,
S1531/0507,M,12,II,,,,,,,,,,,,X,,,S,D,D,,D,
S1531/0508,M,11,II,,,,,,,,,,,,X,,,S,D,C,,D,
S1531/0509,M,12,II,,,,,,,,,,,,X,,,E,D,D,,D,
S1531/0510,M,11,II,,,,,,,,,,,,X,,,S,D,D,,C,
S1531/0511,M,10,II,,,,,,,,,,,,X,,,S,D,C,,C,
S1531/0512,M,10,II,,,,,,,,,,,,X,,,S,D,C,,C,
S1531/0513,M,11,II,,,,,,,,,,,,X,,,E,E,C,,C,
S1531/0514,M,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1531/0515,M,11,II,,,,,,,,,,,,X,,,E,E,C,,C,
S1531/0516,M,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1531/0517,M,13,III,,,,,,,,,,,,X,,,E,E,D,,D,
S1531/0518,M,11,II,,,,,,,,,,,,X,,,S,E,C,,C,
S1531/0519,M,9,I,,,,,,,,,,,,X,,,E,C,C,,C,
S1531/0520,M,10,II,,,,,,,,,,,,X,,,E,C,C,,D,
S1531/0521,M,11,II,,,,,,,,,,,,X,,,F,D,D,,C,
S1531/0522,M,12,II,,,,,,,,,,,,X,,,S,D,D,,D,
S1531/0523,M,13,III,,,,,,,,,,,,X,,,F,E,D,,D,
S1531/0524,M,10,II,,,,,,,,,,,,X,,,S,D,C,,C,
S1531/0525,M,10,II,,,,,,,,,,,,X,,,S,D,C,,C,
S1531/0526,M,13,III,,,,,,,,,,,,X,,,E,E,D,,D,
S1531/0527,M,9,I,,,,,,,,,,,,X,,,E,D,C,,B,
S1531/0528,M,12,II,,,,,,,,,,,,X,,,S,D,D,,D,
S1531/0529,M,9,I,,,,,,,,,,,,X,,,E,D,B,,C,
S1531/0530,M,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1531/0531,M,13,III,,,,,,,,,,,,X,,,E,E,D,,D,
S1531/0532,M,11,II,,,,,,,,,,,,X,,,S,D,D,,C,
S1531/0533,M,9,I,,,,,,,,,,,,X,,,E,C,C,,C,
S1531/0534,M,9,I,,,,,,,,,,,,X,,,D,C,C,,C,
S1531/0535,M,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1531/0536,M,12,II,,,,,,,,,,,,E,,,E,X,D,,C,
S1531/0537,M,11,II,,,,,,,,,,,,E,,,S,X,C,,C,
S1531/0538,M,11,II,,,,,,,,,,,,D,,,E,X,C,,D,
S1531/0539,M,12,II,,,,,,,,,,,,E,,,E,X,C,,D,
S1531/0540,M,12,II,,,,,,,,,,,,E,,,S,X,D,,C,
S1531/0541,M,13,III,,,,,,,,,,,,E,,,F,X,D,,D,
S1531/0542,M,12,II,,,,,,,,,,,,E,,,F,X,C,,D,
S1531/0543,M,11,II,,,,,,,,,,,,D,,,E,X,C,,D,
S1531/0544,M,12,II,,,,,,,,,,,,E,,,S,X,D,,C,
S1531/0545,M,11,II,,,,,,,,,,,,D,,,S,X,D,,C,
S1531/0546,M,13,III,,,,,,,,,,,,E,,,S,X,D,,D,
S1531/0547,M,12,II,,,,,,,,,,,,E,,,S,X,C,,D,
S1531/0548,M,11,II,,,,,,,,,,,,D,,,S,X,C,,D,
S1531/0549,M,10,II,,,,,,,,,,,,D,,,S,X,B,,D,
S1531/0550,M,14,III,,,,,,,,,,,,S,,,S,X,D,,D,
S1531/0551,M,13,III,,,,,,,,,,,,E,,,S,X,D,,D,
S1531/0552,M,14,III,,,,,,,,,,,,E,,,F,X,D,,E,
S1531/0553,M,12,II,,,,,,,,,,,,E,,,S,X,C,,D,
S1531/0554,M,12,II,,,,,,,,,,,,E,,,F,X,D,,C,
S1531/0555,M,12,II,,,,,,,,,,,,D,,,E,X,D,,D,
S1531/0556,M,11,II,,,,,,,,,,,,E,,,E,X,C,,C,
S1531/0557,M,11,II,,,,,,,,,,,,D,,,E,X,C,,D,
S1531/0558,M,12,II,,,,,,,,,,,,E,,,S,X,C,,D,
S1531/0559,M,12,II,,,,,,,,,,,,E,,,S,X,C,,D,
S1531/0560,M,13,III,,,,,,,,,,,,E,,,F,X,D,,D,
S1531/0561,M,11,II,,,,,,,,,,,,D,,,S,X,C,,D,
S1531/0562,M,13,III,,,,,,,,,,,,S,,,F,X,C,,D,
S1531/0563,M,10,II,,,,,,,,,,,,D,,,S,X,C,,C,
S1531/0564,M,13,III,,,,,,,,,,,,E,,,F,X,D,,D,
S1531/0565,M,15,III,,,,,,,,,,,,F,,,F,X,D,,D,
S1531/0566,M,13,III,,,,,,,,,,,,E,,,S,X,D,,D,
S1531/0567,M,14,III,,,,,,,,,,,,S,,,F,X,D,,D,
S1531/0568,M,12,II,,,,,,,,,,,,D,,,F,X,D,,D,
S1531/0569,M,17,III,,,,,,,,,,,,F,,,F,X,E,,E,
S1531/0570,M,11,II,,,,,,,,,,,,D,,,S,X,C,,D,
S1531/0571,M,13,III,,,,,,,,,,,,D,,,S,X,D,,E,
S1531/0572,M,12,II,,,,,,,,,,,,E,,,F,X,C,,D,
S1531/0573,M,12,II,,,,,,,,,,,,E,,,S,X,D,,C,
S1531/0574,M,12,II,,,,,,,,,,,,E,,,F,X,C,,D,
S1531/0575,M,11,II,,,,,,,,,,,,E,,,S,X,B,,D,
S1531/0576,M,13,III,,,,,,,,,,,,E,,,S,X,D,,D,
S1549/0501,M,12,II,,X,,,,,,,,,X,X,,,F,E,C,,D,
S1549/0502,M,11,II,,X,,,,,,,,,X,X,,,F,D,C,,D,
S1549/0503,M,9,I,,X,,,,,,,,,X,X,,,E,D,B,,C,
S1549/0504,M,10,II,,X,,,,,,,,,X,X,,,S,C,C,,D,
S1549/0505,M,9,I,,X,,,,,,,,,X,X,,,E,C,C,,C,
S1549/0506,M,11,II,,X,,,,,,,,,X,X,,,E,D,C,,D,
S1549/0507,M,10,II,,X,,,,,,,,,X,X,,,E,D,C,,C,
S1549/0508,M,9,I,,X,,,,,,,,,X,X,,,E,C,B,,D,
S1549/0509,M,12,II,,X,,,,,,,,,X,X,,,F,E,C,,D,
S1549/0510,M,8,I,,X,,,,,,,,,X,X,,,E,C,B,,C,
S1549/0511,M,10,II,,X,,,,,,,,,X,X,,,E,D,C,,C,
S1549/0512,M,9,I,,X,,,,,,,,,X,X,,,S,C,C,,C,
S1549/0513,M,12,II,,X,,,,,,,,,X,X,,,S,E,C,,D,
S1549/0514,M,11,II,,X,,,,,,,,,X,X,,,E,D,C,,D,
S1549/0515,M,9,I,,X,,,,,,,,,X,X,,,E,C,B,,D,
S1549/0516,M,11,II,,X,,,,,,,,,X,X,,,S,D,D,,C,
S1549/0517,M,11,II,,X,,,,,,,,,X,X,,,E,D,C,,D,
S1549/0518,M,13,III,,X,,,,,,,,,X,X,,,F,E,D,,D,
S1549/0519,M,10,II,,X,,,,,,,,,X,X,,,E,C,C,,D,
S1549/0520,M,11,II,,X,,,,,,,,,X,X,,,F,D,C,,D,
S1549/0521,M,15,III,,X,,,,,,,,,X,S,,,S,E,D,,X,
S1549/0522,M,10,II,,X,,,,,,,,,X,D,,,D,D,B,,X,
S1549/0523,M,12,II,,X,,,,,,,,,X,E,,,F,D,C,,X,
S1549/0524,M,13,III,,X,,,,,,,,,X,E,,,E,E,C,,X,
S1549/0525,M,11,II,,X,,,,,,,,,X,D,,,E,D,C,,X,
S1549/0526,M,13,III,,X,,,,,,,,,X,S,,,E,D,C,,X,
S1549/0527,M,12,II,,X,,,,,,,,,X,D,,,S,E,C,,X,
S1549/0528,M,11,II,,X,,,,,,,,,X,D,,,S,D,C,,X,
S1549/0529,M,12,II,,X,,,,,,,,,X,E,,,E,D,C,,X,
S1549/0530,M,15,III,,X,,,,,,,,,X,S,,,E,E,D,,X,
S1549/0531,M,11,II,,X,,,,,,,,,X,E,,,E,C,C,,X,
S1549/0532,M,10,II,,X,,,,,,,,,X,D,,,S,D,B,,X,
S1549/0533,M,13,III,,X,,,,,,,,,X,E,,,D,D,D,,X,
S1549/0534,M,12,II,,X,,,,,,,,,X,E,,,E,D,C,,X,
S1549/0535,M,12,II,,X,,,,,,,,,X,E,,,S,D,C,,X,
S1549/0536,M,10,II,,X,,,,,,,,,X,D,,,E,C,C,,X,
S1549/0537,M,12,II,,X,,,,,,,,,X,E,,,S,D,C,,X,
S1549/0538,M,10,II,,X,,,,,,,,,X,D,,,E,C,C,,X,
S1549/0539,M,9,I,,X,,,,,,,,,X,D,,,E,C,B,,X,
S1549/0540,M,10,II,,X,,,,,,,,,X,D,,,D,C,C,,X,
S1549/0541,M,11,II,,X,,,,,,,,,X,D,,,E,D,C,,X,
S1549/0542,M,12,II,,X,,,,,,,,,X,E,,,E,D,C,,X,
S1549/0543,M,13,III,,X,,,,,,,,,X,E,,,E,D,D,,X,
S1549/0544,M,15,III,,X,,,,,,,,,X,S,,,E,E,D,,X,
S1549/0545,M,11,II,,X,,,,,,,,,X,E,,,E,D,B,,X,
S1549/0546,M,11,II,,X,,,,,,,,,X,E,,,E,C,C,,X,
S1549/0547,M,11,II,,X,,,,,,,,,X,D,,,E,D,C,,X,
S1549/0548,M,11,II,,X,,,,,,,,,X,D,,,E,D,C,,X,
S1549/0549,M,12,II,,X,,,,,,,,,X,E,,,S,D,C,,X,
S1549/0550,M,12,II,,X,,,,,,,,,X,E,,,E,D,C,,X,
S1549/0551,M,12,II,,X,,,,,,,,,X,E,,,E,D,C,,X,
S1549/0552,M,12,II,,X,,,,,,,,,X,E,,,E,D,C,,X,
S1549/0553,M,11,II,,X,,,,,,,,,X,E,,,E,D,B,,X,
S1549/0554,M,11,II,,X,,,,,,,,,X,D,,,E,D,C,,X,
S1549/0555,M,10,II,,X,,,,,,,,,X,D,,,D,D,B,,X,
S1549/0556,M,10,II,,X,,,,,,,,,X,D,,,E,X,B,,D,
S1549/0557,M,11,II,,X,,,,,,,,,X,D,,,S,X,C,,D,
S1549/0558,M,9,I,,X,,,,,,,,,X,D,,,E,X,B,,C,
S1549/0559,M,12,II,,X,,,,,,,,,X,E,,,E,X,D,,C,
S1549/0560,M,12,II,,X,,,,,,,,,X,E,,,S,X,C,,D,
S1549/0561,M,15,III,,X,,,,,,,,,X,F,,,F,X,D,,D,
S1549/0562,M,12,II,,X,,,,,,,,,X,E,,,F,X,C,,D,
S1549/0563,M,12,II,,X,,,,,,,,,X,E,,,E,X,C,,D,
S1549/0564,M,12,II,,X,,,,,,,,,X,E,,,S,X,C,,D,
S1549/0565,M,12,II,,X,,,,,,,,,X,E,,,F,X,C,,D,
S1549/0566,M,9,I,,X,,,,,,,,,X,D,,,E,X,B,,C,
S1549/0567,M,10,II,,X,,,,,,,,,X,D,,,S,X,C,,C,
S1549/0568,M,9,I,,X,,,,,,,,,X,D,,,E,X,B,,C,
S1549/0569,M,12,II,,X,,,,,,,,,X,E,,,E,X,C,,D,
S1549/0570,M,8,I,,X,,,,,,,,,X,C,,,E,X,B,,C,
S1549/0571,M,10,II,,X,,,,,,,,,X,D,,,E,X,C,,C,
S1549/0572,F,12,II,,X,,,,,,,,,X,S,,,E,X,C,,C,
S1549/0573,M,12,II,,X,,,,,,,,,X,E,,,E,X,C,,D,
S1549/0574,M,13,III,,X,,,,,,,,,X,E,,,S,X,D,,D,
S1549/0575,M,11,II,,X,,,,,,,,,X,E,,,E,X,C,,C,
S1549/0576,M,8,I,,X,,,,,,,,,X,C,,,E,X,B,,C,
S1549/0577,M,9,I,,X,,,,,,,,,X,D,,,E,X,B,,C,
S1549/0578,M,10,II,,X,,,,,,,,,X,D,,,E,X,C,,C,
S1549/0579,M,13,III,,X,,,,,,,,,X,E,,,S,X,D,,D,
S1549/0580,M,13,III,,X,,,,,,,,,X,E,,,E,X,D,,D,
S1549/0581,M,15,III,,X,,,,,,,,,X,S,,,E,X,D,,E,
S1549/0582,M,11,II,,X,,,,,,,,,X,E,,,E,X,C,,C,
S1549/0583,M,10,II,,X,,,,,,,,,X,D,,,S,X,C,,C,
S1549/0584,M,14,III,,X,,,,,,,,,X,S,,,S,X,D,,D,
S1549/0585,M,9,I,,X,,,,,,,,,X,D,,,E,X,B,,C,
S1549/0586,M,18,IV,,F,,,,,,,,,S,X,,,F,E,X,,X,
S1549/0587,M,12,II,,S,,,,,,,,,C,X,,,E,C,X,,X,
S1549/0588,M,12,II,,E,,,,,,,,,D,X,,,E,C,X,,X,
S1549/0589,M,17,III,,F,,,,,,,,,E,X,,,E,E,X,,X,
S1549/0590,M,17,III,,F,,,,,,,,,E,X,,,F,E,X,,X,
S1549/0591,M,14,III,,F,,,,,,,,,C,X,,,S,D,X,,X,
S1549/0592,M,14,III,,S,,,,,,,,,D,X,,,E,D,X,,X,
S1549/0593,M,14,III,,S,,,,,,,,,D,X,,,E,D,X,,X,
S1549/0594,M,16,III,,F,,,,,,,,,E,X,,,S,D,X,,X,
S1556/0501,F,15,III,,,,D,,,,,,,,S,,,F,X,X,X,E,
S1556/0502,F,16,III,,,,E,,,,,,,,F,,,F,X,X,X,D,
S1556/0503,F,11,II,,,,C,,,,,,,,E,,,F,X,X,X,C,
S1556/0504,F,15,III,,,,D,,,,,,,,F,,,F,X,X,X,D,
S1556/0505,F,13,III,,,,D,,,,,,,,E,,,F,X,X,X,D,
S1556/0506,F,12,II,,,,C,,,,,,,,E,,,F,X,X,X,D,
S1556/0507,F,18,IV,,,,F,,,,,,,,F,,,F,X,X,F,D,
S1556/0508,F,17,III,,,,D,,,,,,,,X,,,F,F,X,F,C,
S1556/0509,F,17,III,,,,F,,,,,,,,E,,,F,S,X,X,E,
S1556/0510,F,19,IV,,,,X,,,,,,,,F,,,F,F,X,S,S,
S1556/0511,F,19,IV,,,,F,,,,,,,,F,,,F,X,X,E,E,
S1556/0512,M,17,III,,,,X,,,,,,,,F,,,F,X,E,X,E,
S1556/0513,M,16,III,,,,F,,,,,,,,E,,,E,X,X,D,D,
S1556/0514,M,14,III,,,,X,,,,,,,,E,,,S,X,E,X,D,
S1556/0515,M,15,III,,,,X,,,,,,,,X,,,S,S,D,X,E,
S1556/0516,M,17,III,,,,X,,,,,,,,S,,,S,S,X,X,E,
S1556/0517,M,15,III,,,,X,,,,,,,,S,,,F,E,X,X,D,
S1556/0518,M,16,III,,,,F,,,,,,,,X,,,F,X,D,X,E,
S1556/0519,M,17,III,,,,X,,,,,,,,S,,,S,S,X,X,E,
S1556/0520,M,15,III,,,,X,,,,,,,,S,,,E,E,D,X,X,
S1556/0521,M,17,III,,,,S,,,,,,,,F,,,F,X,X,E,D,
S1578/0501,M,9,I,,,,,,,,,,,,,,,E,D,C,,B,
S1578/0502,M,10,II,,,,,,,,,,,,,,,S,D,C,,C,
S1578/0503,M,11,II,,,,,,,,,,,,,,,S,D,D,,C,
S1578/0504,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0505,M,12,II,,,,,,,,,,,,,,,E,E,D,,C,
S1578/0506,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0507,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0508,M,9,I,,,,,,,,,,,,,,,S,C,C,,C,
S1578/0509,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0510,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0511,M,10,II,,,,,,,,,,,,,,,F,D,C,,C,
S1578/0512,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0513,M,10,II,,,,,,,,,,,,,,,F,D,C,,C,
S1578/0514,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0515,M,9,I,,,,,,,,,,,,,,,S,C,C,,C,
S1578/0516,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0517,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0518,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0519,M,12,II,,,,,,,,,,,,,,,F,D,D,,D,
S1578/0520,M,9,I,,,,,,,,,,,,,,,S,C,C,,C,
S1578/0521,M,9,I,,,,,,,,,,,,,,,S,C,C,,C,
S1578/0522,M,11,II,,,,,,,,,,,,,,,E,D,D,,C,
S1578/0523,M,10,II,,,,,,,,,,,,,,,S,D,C,,C,
S1578/0524,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0525,M,10,II,,,,,,,,,,,,,,,S,D,C,,C,
S1578/0526,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0527,M,10,II,,,,,,,,,,,,,,,F,D,C,,C,
S1578/0528,M,9,I,,,,,,,,,,,,,,,S,C,C,,C,
S1578/0529,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0530,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0531,M,11,II,,,,,,,,,,,,,,,E,D,D,,C,
S1578/0532,M,11,II,,,,,,,,,,,,,,,E,D,D,,C,
S1578/0533,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0534,M,10,II,,,,,,,,,,,,,,,S,D,C,,C,
S1578/0535,M,8,I,,,,,,,,,,,,,,,E,C,B,,C,
S1578/0536,M,11,II,,,,,,,,,,,,,,,S,D,D,,C,
S1578/0537,M,9,I,,,,,,,,,,,,,,,E,D,C,,B,
S1578/0538,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0539,M,12,II,,,,,,,,,,,,,,,F,E,D,,C,
S1578/0540,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0541,M,8,I,,,,,,,,,,,,,,,E,C,C,,B,
S1578/0542,M,13,III,,,,,,,,,,,,,,,S,E,D,,D,
S1578/0543,M,11,II,,,,,,,,,,,,,,,E,D,D,,C,
S1578/0544,M,11,II,,,,,,,,,,,,,,,E,D,D,,C,
S1578/0545,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0546,M,9,I,,,,,,,,,,,,,,,S,C,C,,C,
S1578/0547,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0548,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0549,M,9,I,,,,,,,,,,,,,,,S,C,C,,C,
S1578/0550,M,11,II,,,,,,,,,,,,,,,S,D,D,,C,
S1578/0551,M,11,II,,,,,,,,,,,,,,,E,D,D,,C,
S1578/0552,M,11,II,,,,,,,,,,,,,,,E,D,C,,D,
S1578/0553,M,10,II,,,,,,,,,,,,,,,F,D,C,,C,
S1578/0554,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0555,M,10,II,,,,,,,,,,,,,,,S,C,D,,C,
S1578/0556,M,11,II,,,,,,,,,,,,,,,F,D,D,,C,
S1578/0557,M,11,II,,,,,,,,,,,,,,,S,D,D,,C,
S1578/0558,M,13,III,,,,,,,,,,,,,,,S,E,D,,D,
S1578/0559,M,10,II,,,,,,,,,,,,,,,E,C,D,,C,
S1578/0560,M,9,I,,,,,,,,,,,,,,,S,C,C,,C,
S1578/0561,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0562,M,9,I,,,,,,,,,,,,,,,E,D,C,,B,
S1578/0563,M,12,II,,,,,,,,,,,,,,,E,E,C,,D,
S1578/0564,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0565,M,10,II,,,,,,,,,,,,,,,E,C,C,,D,
S1578/0566,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0567,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0568,M,12,II,,,,,,,,,,,,,,,E,D,D,,D,
S1578/0569,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0570,M,10,II,,,,,,,,,,,,,,,S,D,C,,C,
S1578/0571,M,11,II,,,,,,,,,,,,,,,E,D,C,,D,
S1578/0572,M,12,II,,,,,,,,,,,,,,,E,D,D,,D,
S1578/0573,M,12,II,,,,,,,,,,,,,,,F,E,C,,D,
S1578/0574,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0575,M,13,III,,,,,,,,,,,,,,,S,D,D,,E,
S1578/0576,M,12,II,,,,,,,,,,,,,,,S,D,D,,D,
S1578/0577,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0578,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0579,M,10,II,,,,,,,,,,,,,,,S,D,C,,C,
S1578/0580,M,11,II,,,,,,,,,,,,,,,S,D,D,,C,
S1578/0581,M,11,II,,,,,,,,,,,,,,,S,D,D,,C,
S1578/0582,M,11,II,,,,,,,,,,,,,,,S,D,C,,D,
S1578/0583,M,11,II,,,,,,,,,,,,,,,S,D,D,,C,
S1578/0584,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0585,M,8,I,,,,,,,,,,,,,,,S,C,C,,B,
S1578/0586,M,10,II,,,,,,,,,,,,,,,S,D,C,,C,
S1578/0587,M,8,I,,,,,,,,,,,,,,,E,C,C,,B,
S1578/0588,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0589,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0590,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0591,M,11,II,,,,,,,,,,,,,,,S,D,D,,C,
S1578/0592,M,9,I,,,,,,,,,,,,,,,S,C,C,,C,
S1578/0593,M,-,ABS,,,,,,,,,,,,,,,X,X,X,,X,
S1578/0594,M,9,I,,,,,,,,,,,,,,,S,C,C,,C,
S1578/0595,M,11,II,,,,,,,,,,,,,,,S,D,D,,C,
S1578/0596,M,9,I,,,,,,,,,,,,,,,F,C,C,,C,
S1578/0597,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0598,M,10,II,,,,,,,,,,,,,,,F,D,C,,C,
S1578/0599,M,9,I,,,,,,,,,,,,,,,S,C,C,,C,
S1578/0600,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0601,M,11,II,,,,,,,,,,,,,,,E,D,D,,C,
S1578/0602,M,10,II,,,,,,,,,,,,,,,S,D,C,,C,
S1578/0603,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0604,M,10,II,,,,,,,,,,,,,,,S,D,C,,C,
S1578/0605,M,10,II,,,,,,,,,,,,,,,S,D,C,,C,
S1578/0606,M,8,I,,,,,,,,,,,,,,,E,C,C,,B,
S1578/0607,M,12,II,,,,,,,,,,,,,,,F,D,D,,D,
S1578/0608,M,9,I,,,,,,,,,,,,,,,E,C,C,,C,
S1578/0609,M,10,II,,,,,,,,,,,,,,,E,D,C,,C,
S1578/0610,M,10,II,,,,,,,,,,,,,,,S,D,C,,C,
S1578/0611,M,11,II,,,,,,,,,,,,,,,S,D,C,,D,
S1578/0612,M,10,II,,,,,,,,,,,,,,,S,D,C,,C,
S1584/0501,M,14,III,,,,,,,,,,,,E,,,F,E,D,,X,
S1584/0502,M,11,II,,,,,,,,,,,,X,,,S,D,C,,D,
S1584/0503,M,13,III,,,,,,,,,,,,E,,,E,E,C,,X,
S1584/0504,M,11,II,,,,,,,,,,,,X,,,S,E,C,,C,
S1584/0505,M,13,III,,,,,,,,,,,,D,,,F,E,D,,X,
S1584/0506,M,14,III,,,,,,,,,,,,E,,,F,E,D,,X,
S1584/0507,M,12,II,,,,,,,,,,,,D,,,E,D,D,,X,
S1584/0508,M,11,II,,,,,,,,,,,,D,,,S,X,C,,D,
S1584/0509,M,10,II,,,,,,,,,,,,X,,,S,D,C,,C,
S1584/0510,M,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1584/0511,M,16,III,,,,,,,,,,,,X,,,F,S,E,,E,
S1584/0512,M,14,III,,,,,,,,,,,,D,,,E,S,D,,X,
S1584/0513,M,9,I,,,,,,,,,,,,C,,,S,X,C,,C,
S1584/0514,M,9,I,,,,,,,,,,,,C,,,E,X,C,,C,
S1584/0515,M,14,III,,,,,,,,,,,,E,,,S,E,D,,X,
S1584/0516,M,14,III,,,,,,,,,,,,E,,,S,E,D,,X,
S1584/0517,M,12,II,,,,,,,,,,,,D,,,S,X,D,,D,
S1584/0518,M,15,III,,,,,,,,,,,,S,,,F,E,D,,X,
S1584/0519,M,10,II,,,,,,,,,,,,X,,,S,D,C,,C,
S1584/0520,M,12,II,,,,,,,,,,,,X,,,S,E,D,,C,
S1584/0521,M,13,III,,,,,,,,,,,,X,,,F,E,D,,D,
S1584/0522,M,13,III,,,,,,,,,,,,X,,,E,E,D,,D,
S1584/0523,M,16,III,,,,,,,,,,,,F,,,F,X,D,,E,
S1584/0524,M,16,III,,,,,,,,,,,,F,,,F,X,E,,D,
S1584/0525,M,13,III,,,,,,,,,,,,E,,,F,X,D,,D,
S1584/0526,M,12,II,,,,,,,,,,,,D,,,S,E,C,,X,
S1584/0527,M,10,II,,,,,,,,,,,,X,,,E,D,C,,C,
S1584/0528,M,13,III,,,,,,,,,,,,E,,,F,D,D,,X,
S1584/0529,M,13,III,,,,,,,,,,,,E,,,S,D,D,,X,
S1584/0530,M,12,II,,,,,,,,,,,,E,,,E,D,C,,X,
S1584/0531,M,13,III,,,,,,,,,,,,E,,,S,D,D,,X,
S1584/0532,M,14,III,,,,,,,,,,,,E,,,E,E,D,,X,
S1584/0533,M,14,III,,,,,,,,,,,,E,,,E,E,D,,X,
S1584/0534,M,11,II,,,,,,,,,,,,D,,,E,D,C,,X,
S1584/0535,M,12,II,,,,,,,,,,,,X,,,E,E,D,,C,
S1584/0536,M,12,II,,,,,,,,,,,,D,,,E,E,C,,X,
S1584/0537,M,11,II,,,,,,,,,,,,E,,,F,X,C,,C,
S1584/0538,M,12,II,,,,,,,,,,,,X,,,E,D,D,,D,
S1584/0539,M,12,II,,,,,,,,,,,,E,,,S,X,D,,C,
S1584/0540,M,13,III,,,,,,,,,,,,E,,,F,X,D,,D,
S1584/0541,M,13,III,,,,,,,,,,,,E,,,F,X,D,,D,
S1584/0542,M,16,III,,,,,,,,,,,,S,,,F,E,E,,X,
S1584/0543,M,12,II,,,,,,,,,,,,X,,,E,D,D,,D,
S1584/0544,M,10,II,,,,,,,,,,,,C,,,S,D,C,,X,
S1584/0545,M,12,II,,,,,,,,,,,,X,,,F,D,D,,D,
S1584/0546,M,11,II,,,,,,,,,,,,D,,,E,D,C,,X,
S1584/0547,M,10,II,,,,,,,,,,,,D,,,S,X,C,,C,
S1584/0548,M,17,III,,,,,,,,,,,,F,,,F,S,D,,X,
S1584/0549,M,12,II,,,,,,,,,,,,E,,,S,D,C,,X,
S1584/0550,M,13,III,,,,,,,,,,,,E,,,S,X,D,,D,
S1584/0551,M,14,III,,,,,,,,,,,,E,,,F,E,D,,X,
S1584/0552,M,10,II,,,,,,,,,,,,D,,,F,X,C,,C,
